1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
-0.0289878453330789,0,0.0118574701643216,-0.0524654395632805,-0.0449512311134385,-0.00155626329759865,-0.0611889474041997,-0.0226577389556571,-0.0700945040533646,-0.0786698319399851,-0.0632810111444401,-0.0129370634432541,-0.00102359912023582,-0.0264512966918768,-0.0778168187710577,-0.0194987470267908,0,0.0242929075656252,-0.0277133150412211,0.0569256677324972,-0.012015599471717,0,-0.0339846263918093,-0.0340516314045274,-0.040822050924651,-0.0541738205874995,-0.0345337103280073,-0.0478208531537252,-0.0372969179418179,-0.0221859041174596,0.00110828538065119,-0.0319632103433636,-0.0553136751587929,-0.0207177919281667,0.00727270888467889,-0.0405461426755927,-0.0357516824131048,-0.0343637523906815,-0.0783122301638081,-0.0560891262164266,-0.0121215340412555,-0.0925101357630853,-0.0212455964750801,-0.0257526586168496,-0.0379664033742569,-0.0194296996694542,-0.0158988071717297,-0.0321981978803211,-0.0137459876684223,0.0109288651461516,-0.0111118241041329,-0.0602921927610764,-0.00145291908470212,-0.032199491915514,-0.0371557969500789,0,-0.0328596639377431,-0.0507892535969128,-0.0381364523695336,-0.0193400768340617
-0.00183939233368467,-0.0096617001638315,0.0366484657816043,0.00237345929880071,0.0283302883030642,0.0604414550076339,0.0109135417822405,0.0428199001804576,0.0674099795909782,-0.00642671719642756,0.0394134605538609,0.0231671533419688,-0.0144480588239465,-0.03461292965598,-0.0263557110563299,-0.0184533710568902,0.0177782558129032,0.0268363055547092,0.0319451701889381,0.0406641941522402,0.0185085969333353,-0.0286321300893659,0.00369722548188285,0.0223389530593363,-0.00173753790424989,0.0200413046537184,0.0345337103280073,0.00825478463179236,0.0105005672602344,-0.00619219229967176,0.00882005144983223,0.0127138364447585,-0.00118502732177367,0.0159749425250458,0.0609318535343109,0.0285535704059501,0.0385203513428631,0.0104889148716978,0.0111726288065093,0.0560891262164267,-0.006116726420987,-0.0542605092317247,0.0061163544058651,-0.0246498654327465,0.016162152823728,-0.0192076175886403,-0.0129026878163932,0.0130040750250666,-0.00230885871116783,0.0503420729213831,0.00834509804994363,0.0154170148707483,0,0.0460822691707204,-0.0223295996380754,0.0258787990183463,0.032859663937743,-0.0101345525951077,-0.02061899670876,0.0530818845619419
0.0343923264763935,0.0132605071441004,0.00566529294210637,0.030048857287997,0.0907293219435115,0.0102112024597991,0.0820239144676375,0.0207415769905955,0.0433993155345556,0.013691566559402,0.0471786954547578,0.049637499174295,-0.035983226082407,-0.00213649698423721,0.0378500447142119,0.0338059019228726,0.0417029739189565,0.0108446544898731,0.027767406495079,-0.0406641941522402,0.0276617080662138,0.0797231541666571,0.00122926307904426,0.107420532401822,0.0132811308826192,-0.0487902422409073,-0.0173917683563051,-0.0600640216315771,0.0308561519797422,0.0140973516997387,0.00109699600760892,0.0287380565392358,-0.00237521179885647,-0.0143654902702096,0.0368551518954223,0.0773582606667539,0.00826090720126348,-0.0340723164232702,-0.0111726288065093,-0.00520829387433935,0.0121950476377461,-0.060624194988467,0.0270693472010973,0.0435989855802748,0.0354360635324571,0.0450305840732929,0.019292588170723,0.0355371779689874,0.0659824737682058,0.00258114828523175,0.0246254877996495,-0.0195657616820986,0.0592559722226825,0,0.0745685676413527,0.0126938093855478,-0.00509229193070239,0.0431954579728279,0.0108538902286123,0.0504049491722705
0.0106195196271561,0.0224995428619599,0.0130969170723082,0.072177625359796,-0.00340713079193232,0.028614346107738,-0.0266004012960271,0.0551469402086042,0.109021794007376,0.136664401807476,-0.00461917505516445,0.032164881587142,0.0504312849063534,0.0581677372670155,-0.0319330513496376,0,0.0174521040602609,0,0.0221176589011348,-0.0159362984385538,0.0441327274833746,-0.0115608436575045,0.071120220138277,0.00527683580420425,0.0379902808347778,0.0566951414283644,-0.00439571988420515,0.0404413938464998,0.0416594971024381,0.0182057805792672,0.0637155056283006,0.0710674186654842,0.0223399771303901,0.0253976790948714,0.106017933067316,0.0196573815687942,0.0916476553024925,0.0129835262648284,-0.0372007197970696,0,0.0180195732489291,0.0740145192110622,0.0292418864807346,0.0269378029424229,0.0655049817523471,0.076918274245023,0.0189281817247148,-0.00500049618647042,0.018231218417729,0.0178799507420857,0.0423336617319698,0.00853425087324428,-0.0068732956851624,-0.0241876179451239,0.0381841356015501,0.00718085804197028,-0.0074123324212258,0.0177283482191925,0.0728449800720388,-0.00293864690157865
-0.00706744654680303,0.0242929429095833,-0.00372463125747452,-0.0178523833858897,-0.0400404648806143,-0.0142048289449587,-0.0352744851460186,-0.0386659136148217,0.0982957367542246,-0.0110092539158196,-0.00347776859711742,-0.0333763021020289,0.0460539748790182,0.0268811853538853,0.120728719498289,-0.00277414876759455,-0.0273602942044636,0,-0.0257760473372412,0.142029285117259,-0.0536222563478974,0.00772249724398845,-0.0184763726725916,-0.0212779333803713,-0.000412592997573003,-0.0049332344380421,0.0388817504261514,0.0447166859770189,-0.0255844092133931,-0.0173314340253999,-0.032412388289953,-0.0422152444586007,0.0297849975284143,0.00469156242005937,-0.0074231486806583,-0.00487878408526303,-0.0296260531895115,0.00726455162090189,-0.00291914378839448,0.0168291331876903,0.0176976687164529,0.113069908651141,-0.0322136703316191,-0.0201342644731013,-0.00181289001229178,-0.0048399882078663,0.00623039482752307,0.0417238943328113,0.00951856618784446,-0.00762333819087018,0.010309714957503,0.0140648487981813,0.0231778725283759,0.0103048406899175,-0.00578075541790698,0.00890448016816311,-0.00532702404100621,-0.0324696024814128,-0.018416461796688,-0.0140797200905074
-0.0142852224023921,-0.0196195151490496,0.0037246312574745,-0.0164032973881167,0.00354625595862979,-0.0187727196257718,-0.0215065026838854,0,-0.0817002898327718,-0.0139340130178836,-0.0128582609743255,-0.0158826128475511,-0.0481054705956313,0.00489950690475066,-0.0959642197685773,-0.00138983857577996,-0.00928951776465973,0.00307644997586168,-0.00966668279619055,0.0103985675259339,-0.0021202593029701,0.0076621896755414,-0.0271722698367024,-0.0189960220904059,0.00165075015258868,-0.0260539192372714,0.0084391414373089,0.0448949298735912,0.00331689543174226,-0.0238843155373087,0.0334411601081311,0.00548952268906959,-0.0321127965837312,0.0231309451016621,0.00446059977017677,-0.0172628399026055,0.00343029450596439,-0.0259460626667572,0.0568322461228027,0.0488512098059129,0.00292107519777625,-0.0295918176826569,0.0379605595123056,-0.00339603363943485,-0.0127854756704,0.0155119997405915,0.00310060637889144,-0.029270340479436,0.0198026460490163,-0.00768326028734237,-0.00256726883170695,-0.0140648487981813,0.00805322905026885,-0.0273988251183088,-0.0384095951267104,-0.0106946028538629,-0.0093920852529017,-0.0166397904456045,-0.0149815239271693,0.00298138641156093
-0.015079163957187,-0.00936793660035473,0.00740712087335765,0.0296790762388057,-0.00532383885113411,0.00436320246299284,0.01081038690509,-0.0116053250208624,-0.04172100005478,-0.00281047588243638,0.0346849402003006,0.0170940333624379,-0.0144779452024035,0.00681902082872518,0.0394974745761245,-0.019663913635792,-0.00359534566306876,0.00765144666207701,0.0192407369278535,-0.0733123399587552,0.0137059884521057,0.00183456777304725,0.0283373414906217,-0.00825363790484854,0.00329543876538904,-0.00815491607668131,0.00419278720631459,0.0172713826554592,-0.00931445042307043,0.00624771243465131,0.0112417900537573,-0.0147063049655348,-0.0122508197551119,0.0417975329025592,-0.00148555215507233,0.00248424241907436,0.0195008236935422,-0.0331131507899476,-0.0223463511301594,-0.0348298668877604,0.00581434582357478,-0.0619460440432138,-0.00574688918068659,-0.011976189832003,0.0325527029887309,-0.00638915520589908,-0.00933100120641472,0.00247212670854613,-0.0229652319005264,0.0178350224557238,0,-0.0538312154688607,-0.0202571392052511,0.0320480215968639,0.0499369429278657,-0.0108110433603767,-0.0342832392417279,0.0281240619220143,-0.0180876764416256,-0.00597034038424662
-0.00921623116038092,-0.00589967295100417,-0.00184640428562388,0.0271514549327088,0.0211280014199245,-0.0160936028325816,0.0225930428459411,0.0230778684970766,0.0947721147222193,-0.0189399032400046,0.0112998717347067,0.0108373893599955,0,0.0067728365375581,0.0551584821750532,0.00141774281261372,0.00932213296207045,0.0136260216948128,0.00181320468510407,0.0328495933118936,0.029914787834436,0.0189037600987957,-0.0117098767909501,0.0379456248917847,0.0114468463829776,0.0172506910765583,-0.0105146586744915,-0.002056810670342,-0.00133744768786827,0.0150112666478409,-0.0153609607375209,-0.0121099846926343,-0.0106823449374315,-0.0102873580841546,0.0336047256426303,0,0.00418908782728166,0.0187245639380182,-0.0344858949926433,0.0125790732455683,0,-0.00533963457801882,0.0312086160750487,-0.0103804351454118,0.052004867552092,-0.0172416737410963,-0.00313003821899208,0.0691570996694961,0.0281116011573674,-0.0127066423323505,0,-0.0242066681589403,0.0175799518054277,0.0138184788180395,0.0638227304419057,-0.00181367357367392,-0.00784260634754774,0.0539814554427437,0.000960419106653131,0.0229376614700736
0.0219786873008181,-0.0107080996493349,0,0.0182475443071774,-0.0087492465403888,0.03763075640146,0.0599280995718326,-0.0308901655410366,-0.00539663432223123,0.027347509071683,0.0418104575162845,-0.00480241610645326,-0.0382211852973516,-0.023415631321985,0.0220073101275336,-0.00853513233266374,-0.00644438421143519,0.00150297288174336,0.00722073661322403,-0.036567169578128,-0.00918817683190325,0.0185534447438672,-0.0250460788458255,-0.00935293909255005,-0.0180473334729828,-0.00302256527385761,0.0115601788605379,0.123789771493818,0.00334119338052934,0.0353028760168796,0.00822144338229542,0.0240751828972383,0.0328667449713955,0.00699208395311412,0.0085837970825267,-0.0143703265080674,-0.00839579795864632,0.0403346495186866,-0.0266683021894868,0.0259117298458202,0.00577996218803995,0.0165196253851024,-0.0169021566986162,0.00693231711487963,0,0.0172416737410962,-0.00944894373503262,-0.0256718052547738,0.0102149841949526,-0.0128701813522484,0.0153065072907418,0.028681329741917,-0.0121378031428217,0.0109195658712212,0,-0.0164685896184804,0.0134075095739441,0.0304437765050589,-0.00964296431765545,-0.019948707497388
-0.0219786873008182,-0.0591305604548435,-0.0243229266021483,-0.051149421210615,0.0890593735852868,0.0224724529077444,-0.0507722617293252,-0.0128273480276094,-0.0758577538775095,-0.0283038852779009,0.00858370067200411,-0.0329906971602928,0.0403025673924218,-0.00494746236125263,-0.00642259319453967,0.0155927596332343,0.0262331297444412,-0.00150297288174334,-0.064539416120008,0.0275499517682306,-0.0123845121654404,0.00366991885338409,0.0471779987187605,-0.0523534980669816,-0.0200677317358943,-0.0234824714454188,-0.0329292289588991,-0.0091381995061235,-0.0256774450167727,-0.0396948311661836,0.0624898974271736,-0.0147470848650385,-0.0162980429434882,-0.0263810512884707,0.011331291772235,-0.0222729065803593,-0.045717352277376,0.0269175850251981,0.0611541971821301,-0.0134887232430513,0.0143049378907011,0.0407049821031094,0,0.00172528967477537,-0.0136054540306084,-0.000534557159620827,0.0156992535955762,-0.0142860816517042,0.0725094196074171,-0.0315817231554388,0.00505047452647994,-0.0210530539663713,-0.0373227928959099,-0.00544533901489861,0.00803174152934562,0.0128326532508962,0.0423749522671465,-0.0698498875566332,0.0163382791891141,0.0118702326014002
